platform,stable_id,title,official_source_url,search_date,query_hits,source_terms,metadata_result,file_count,final_decision,canonical_record_id,canonical_record_ids,relationship_type,reason,decision_basis,review_date
dryad,10.5061/dryad.wwpzgmssx,Comprehensive study for SNARE involved in the post Golgi transport in Drosophila photoreceptors,https://doi.org/10.5061/dryad.wwpzgmssx,2026-08-01,"[""retina""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_distinct_reusable_resource,,[],,"Deposit contains plasmid/construct files and README only; code/materials deposit, not ocular data.",completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.x0k6djhf8,In the corner of the eye: camouflaging motion in the peripheral visual field,https://doi.org/10.5061/dryad.x0k6djhf8,2026-08-01,"[""\""visual field\"""", ""retina""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Peripheral-vision behavioral data are not ophthalmology or ocular data under the catalog boundary.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.x0k6djhrk,Phylogenetic and recombination analysis of adenovirus isolates reveals discordance between serotype and phylogeny: Multiple sequence alignments,https://doi.org/10.5061/dryad.x0k6djhrk,2026-08-01,"[""ocular""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Unrelated keyword search hit; not an eye or ophthalmology data resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.x3ffbg7dz,Data from: Induced phenological avoidance: a neglected defense mechanism against seed predation in plants,https://doi.org/10.5061/dryad.x3ffbg7dz,2026-08-01,"[""iris""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Unrelated keyword search hit; not an eye or ophthalmology data resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.x3ffbg7nn,"Progress in understanding middle Eocene nassellarian (Radiolaria, Polycystinea) diversity; new insights from the western equatorial Atlantic Ocean",https://doi.org/10.5061/dryad.x3ffbg7nn,2026-08-01,"[""orbit""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Unrelated keyword search hit; not an eye or ophthalmology data resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.x3ffbg7wt,"Data from: Taxonomic corrections and new records for vascular plants of Kyrgyzstan, 6",https://doi.org/10.5061/dryad.x3ffbg7wt,2026-08-01,"[""iris""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Unrelated keyword search hit; not an eye or ophthalmology data resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.x69p8czhv,eNOS/NO and their role in modifying the vascular barrier in retinopathy Source data,https://doi.org/10.5061/dryad.x69p8czhv,2026-08-01,"[""ocular"", ""retinal""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_distinct_reusable_resource,,[],,"Figure-by-figure source-data workbooks are article support, not a distinct reusable ocular resource.",completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.x95x69pmq,Robust cone mediated signaling persists late into rod photoreceptor degeneration,https://doi.org/10.5061/dryad.x95x69pmq,2026-08-01,"[""retinal""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_nonhuman_or_nonhuman_derived,dryad_x95x69pmq,"[""dryad_x95x69pmq""]",screened_catalog_scope_exclusion,Robust cone-mediated signaling persists late into rod photoreceptor degeneration is explicitly mouse; no separable human participant or human-derived component is documented.,completed_dryad_human_model_use_review,2026-08-03
dryad,10.5061/dryad.xd2547dkc,Flash sequence duration,https://doi.org/10.5061/dryad.xd2547dkc,2026-08-01,"[""retinal""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Unrelated keyword search hit; not an eye or ophthalmology data resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.xgxd254d1,Systemic paralogy and function of retinal determination network homologs in arachnids,https://doi.org/10.5061/dryad.xgxd254d1,2026-08-01,"[""retinal""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,"Arachnid retinal-determination study is evolutionary developmental comparison, not a translational ocular biology resource.",completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.xgxd254pk,"Supporting information for: Discrimination ability of central visual field testing using stimulus size I, II, and III and relationship with macular ganglion cell thickness in chiasmal compression",https://doi.org/10.5061/dryad.xgxd254pk,2026-08-01,"[""\""optical coherence tomography\"""", ""\""visual field\"""", ""macular"", ""perimetry""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,existing_catalog_record,dryad_xgxd254pk,"[""dryad_xgxd254pk""]",,Human visual-field and macular-ganglion-cell thickness measurements are direct ophthalmic clinical data.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.xgxd254w6,Data from: Photodynamic therapy with infracyanine green induces keratocyte depopulation in the normal equine cornea,https://doi.org/10.5061/dryad.xgxd254w6,2026-08-01,"[""cornea"", ""corneal"", ""ocular"", ""ophthalmic"", ""ophthalmology""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_distinct_reusable_resource,,[],,"Three small experimental result tables are article support, without a broader reusable ocular research object.",completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.xpnvx0kb6,"Data from: Oxidative stress in the retina and retinal pigment epithelium (RPE): role of aging, and DJ 1",https://doi.org/10.5061/dryad.xpnvx0kb6,2026-08-01,"[""retina"", ""retinal""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_nonhuman_or_nonhuman_derived,dryad_xpnvx0kb6,"[""dryad_xpnvx0kb6""]",screened_catalog_scope_exclusion,"Data from: Oxidative stress in the retina and retinal pigment epithelium (RPE): role of aging, and DJ-1 is explicitly mouse; no separable human participant or human-derived component is documented.",completed_dryad_human_model_use_review,2026-08-03
dryad,10.5061/dryad.xsj3tx9gx,"Datasets for neuronal imaging, extracellular recordings and behavioral rig code",https://doi.org/10.5061/dryad.xsj3tx9gx,2026-08-01,"[""retina"", ""retinal""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Unrelated keyword search hit; not an eye or ophthalmology data resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.xwdbrv1f6,"Ecological specialization, rather than the island effect, explains morphological diversification in an ancient radiation of geckos",https://doi.org/10.5061/dryad.xwdbrv1f6,2026-08-01,"[""iris""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Unrelated keyword search hit; not an eye or ophthalmology data resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.xwdbrv1jh,"The conservation genetics of Iris lacustris (Dwarf Lake Iris), a Great Lakes endemic",https://doi.org/10.5061/dryad.xwdbrv1jh,2026-08-01,"[""iris""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Plant genus Iris search collision; not an ocular resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.xwdbrv1kd,GTPBP2 in frame deletion in a canine model with progressive retinal degeneration,https://doi.org/10.5061/dryad.xwdbrv1kd,2026-08-01,"[""retinal""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_nonhuman_or_nonhuman_derived,dryad_xwdbrv1kd,"[""dryad_xwdbrv1kd""]",screened_catalog_scope_exclusion,GTPBP2 in-frame deletion in a canine model with progressive retinal degeneration is explicitly canine; no separable human participant or human-derived component is documented.,completed_dryad_human_model_use_review,2026-08-03
dryad,10.5061/dryad.xwdbrv1tn,Diagnostic capability of ganglion cell complex thickness via spectral domain optical coherence tomography in glaucoma,https://doi.org/10.5061/dryad.xwdbrv1tn,2026-08-01,"[""\""optical coherence tomography\"""", ""corneal"", ""glaucoma"", ""macular"", ""ophthalmic"", ""ophthalmology"", ""retinal""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,existing_catalog_record,dryad_gcc_glaucoma,"[""dryad_gcc_glaucoma""]",exact_duplicate,Exact Dryad DOI already cataloged as dryad_gcc_glaucoma.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.z08kprrg3,"Data from: Feeding ecology of Ellochelon vaigiensis (Quoy & Gaimard, 1825) living in the Mekong Delta, Vietnam",https://doi.org/10.5061/dryad.z08kprrg3,2026-08-01,"[""iris""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Unrelated keyword search hit; not an eye or ophthalmology data resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.z08kprrk3,Data from: A naturally occurring canine model of syndromic congenital microphthalmia,https://doi.org/10.5061/dryad.z08kprrk3,2026-08-01,"[""ocular""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_nonhuman_or_nonhuman_derived,dryad_z08kprrk3,"[""dryad_z08kprrk3""]",screened_catalog_scope_exclusion,Data from: A naturally occurring canine model of syndromic congenital microphthalmia  is explicitly canine; no separable human participant or human-derived component is documented.,completed_dryad_human_model_use_review,2026-08-03
dryad,10.5061/dryad.z08kprrk6,Frameshift variant in AMPD2 in Cirneco dell’ Etna with retinopathy and tremors,https://doi.org/10.5061/dryad.z08kprrk6,2026-08-01,"[""retina"", ""retinal""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_nonhuman_or_nonhuman_derived,dryad_z08kprrk6,"[""dryad_z08kprrk6""]",screened_catalog_scope_exclusion,Frameshift variant in AMPD2 in Cirneco dell’ Etna with retinopathy and tremors is explicitly canine; no separable human participant or human-derived component is documented.,completed_dryad_human_model_use_review,2026-08-03
dryad,10.5061/dryad.z08kprrm1,Data from: Quantifying a light induced energetic change in bacteriorhodopsin by force spectroscopy,https://doi.org/10.5061/dryad.z08kprrm1,2026-08-01,"[""retinal""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Unrelated keyword search hit; not an eye or ophthalmology data resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.z612jm67f,Feeding behaviour is the main driver for microparticle intake in mangrove crabs,https://doi.org/10.5061/dryad.z612jm67f,2026-08-01,"[""iris""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Unrelated keyword search hit; not an eye or ophthalmology data resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.z612jm68q,Chemical genetic interrogation of RNA polymerase mutants reveals structure function relationships and physiological tradeoffs,https://doi.org/10.5061/dryad.z612jm68q,2026-08-01,"[""iris""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Unrelated keyword search hit; not an eye or ophthalmology data resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.z8w9ghx9c,Accuracy of intraocular lens calculation formulas in cataract patients with steep corneal curvature,https://doi.org/10.5061/dryad.z8w9ghx9c,2026-08-01,"[""cataract"", ""cornea"", ""corneal""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,existing_catalog_record,dryad_z8w9ghx9c,"[""dryad_z8w9ghx9c""]",,Human IOL-calculation cohort is direct cataract-surgery ocular-biometry data.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.z8w9ghx9f,Inflation test on eye globe for: Experimental evaluation of stiffening effect induced by UVA/riboflavin corneal cross linking using intact porcine eye globes,https://doi.org/10.5061/dryad.z8w9ghx9f,2026-08-01,"[""cornea"", ""corneal""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_nonhuman_or_nonhuman_derived,dryad_z8w9ghx9f,"[""dryad_z8w9ghx9f""]",screened_catalog_scope_exclusion,Inflation test on eye globe for: Experimental evaluation of stiffening effect induced by UVA/riboflavin corneal cross-linking using intact porcine eye globes is explicitly porcine or ex vivo porcine; no separable human participant or human-derived component is documented.,completed_dryad_human_model_use_review,2026-08-03
dryad,10.5061/dryad.z8w9ghxpp,ApoM bound S1P acts via endothelial S1PR1 to suppress choroidal neovascularization and vascular leak,https://doi.org/10.5061/dryad.z8w9ghxpp,2026-08-01,"[""macular""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_nonhuman_or_nonhuman_derived,dryad_z8w9ghxpp,"[""dryad_z8w9ghxpp""]",screened_catalog_scope_exclusion,ApoM-bound S1P acts via endothelial S1PR1 to suppress choroidal neovascularization and vascular leak is explicitly mouse; no separable human participant or human-derived component is documented.,completed_dryad_human_model_use_review,2026-08-03
dryad,10.5061/dryad.z8w9ghxs8,Exact kinetic propagators for coherent state complex Langevin simulations,https://doi.org/10.5061/dryad.z8w9ghxs8,2026-08-01,"[""orbit""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Unrelated keyword search hit; not an eye or ophthalmology data resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.zcrjdfngp,Data from: Behavior shapes retinal motion statistics during natural locomotion,https://doi.org/10.5061/dryad.zcrjdfngp,2026-08-01,"[""\""visual field\"""", ""retinal""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,The package omits raw eye-tracking data and addresses general locomotor retinal-motion statistics rather than an ophthalmic resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.zcrjdfnpb,Data from: Plasticity in hydraulic architecture: Riparian trees respond to increased temperatures with genotype specific adjustments to leaf traits,https://doi.org/10.5061/dryad.zcrjdfnpb,2026-08-01,"[""iris""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Unrelated keyword search hit; not an eye or ophthalmology data resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.zkh18938j,Data from: Integration of genomics and transcriptomics predicts diabetic retinopathy susceptibility genes,https://doi.org/10.5061/dryad.zkh18938j,2026-08-01,"[""\""diabetic retinopathy\""""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_distinct_reusable_resource,,[],,"Two Figure 3 source-data files are article-level derived results, not a standalone reusable retinal-omics resource.",completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.zkh1893nt,Glaucoma associated optineurin mutations increase transcellular degradation of mitochondria in a vertebrate optic nerve,https://doi.org/10.5061/dryad.zkh1893nt,2026-08-01,"[""glaucoma"", ""retinal""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_nonhuman_or_nonhuman_derived,dryad_zkh1893nt,"[""dryad_zkh1893nt""]",screened_catalog_scope_exclusion,Glaucoma-associated optineurin mutations increase transcellular degradation of mitochondria in a vertebrate optic nerve is explicitly xenopus; no separable human participant or human-derived component is documented.,completed_dryad_human_model_use_review,2026-08-03
