record_id,canonical_name,primary_category,catalog_version,catalog_search_cutoff,relationship_review_date,official_source_url,source_check_status,review_outcome,outgoing_relationship_count,outgoing_relationship_types,outgoing_target_record_ids,incoming_relationship_count,incoming_source_record_ids,evidence_urls,external_or_unresolved_sources,rejected_candidate_notes,review_scope,reviewer
fovea,FOVEA: Pre/Intra-Operative Fundus + Biomicroscopy,multimodal,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.28329338,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
fprm_retina,FPRM Multimodal Eye Imaging and Psychological Assessment Dataset,multimodal,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.7303/syn61672643,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
fundus_105k,Fundus-105K Text Dataset,text,0.5.0,2026-08-02,2026-08-02,https://huggingface.co/datasets/PJMixers-Dev/Fundus-105K,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
fundus_avseg,Fundus-AVSeg: Artery-Vein-Crossing Segmentation,fundus,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.27938034,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
fundus_cc_2_5m,Fundus-CC-2.5M Text Corpus,text,0.5.0,2026-08-02,2026-08-02,https://huggingface.co/datasets/PJMixers-Dev/Fundus-CC-2.5M,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
fundus_domain_generalization,Fundus Dataset for Domain Generalization in Optic Disc/Cup Segmentation,fundus,0.5.0,2026-08-02,2026-08-02,https://zenodo.org/records/8009107,checked_against_cited_source,confirmed_catalog_relationship,3,derived_from,drishti_gs|refuge2018|riga,0,,https://zenodo.org/records/8009107,ORIGA,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
fundus_report_dataset,Fundus Report Dataset,multimodal,0.5.0,2026-08-02,2026-08-02,https://huggingface.co/datasets/zzzzineun/fundus-report-dataset,checked_against_cited_source,confirmed_catalog_relationship,1,derived_from,deepdrid,0,,https://huggingface.co/datasets/zzzzineun/fundus-report-dataset,OUWFD,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
g1020,G1020: Glaucoma Benchmark Fundus Dataset,fundus,0.5.0,2026-08-02,2026-08-02,https://arxiv.org/abs/2006.09158,checked_against_cited_source,confirmed_catalog_relationship,0,,,3,lmod_plus|mm_retinal_reason|smdg,https://huggingface.co/datasets/lxirich/MM-Retinal-Reason/tree/d6243baa82c0914dba3c6f43ca79fdbf856982ef|https://kfzyqin.github.io/lmod_plus/|https://www.kaggle.com/datasets/deathtrooper/multichannel-glaucoma-benchmark-dataset,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
gamma,GAMMA — Glaucoma Grading from Multi-Modality Images,multimodal,0.5.0,2026-08-02,2026-08-02,https://drive.google.com/file/d/1thJDE1_TR-xa8f3H-0PwPpDxun7rV8Sw/view,checked_against_cited_source,confirmed_catalog_relationship,1,component_of,ichallenge_oct,2,ichallenge_oct|mm_retinal_reason,http://hdmilab.cn/ichallenge|https://huggingface.co/datasets/lxirich/MM-Retinal-Reason/tree/d6243baa82c0914dba3c6f43ca79fdbf856982ef,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
gaze360,Gaze360 Physically Unconstrained Gaze Dataset,eye_tracking,0.5.0,2026-08-02,2026-08-02,https://gaze360.csail.mit.edu/,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
gaze_capture,GazeCapture Mobile Eye-Tracking Dataset,eye_tracking,0.5.0,2026-08-02,2026-08-02,https://gazecapture.csail.mit.edu/dataset.php,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
ghana_eye_screening,Eye Screening Data for First-Year University Students in Ghana,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/mfv6sb5wyc/4,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
glaucoma_expert_cot_raw,Glaucoma Expert Chain-of-Thought Raw Dataset,fundus,0.5.0,2026-08-02,2026-08-02,https://huggingface.co/datasets/yuzhench/glaucoma-expert-cot-raw-1077,checked_against_official_repository,confirmed_catalog_relationship,2,derived_from,lag|papila,1,glaucoma_expert_cot_refined,https://huggingface.co/datasets/yuzhench/glaucoma-expert-cot-raw-1077|https://huggingface.co/datasets/yuzhench/glaucoma-expert-cot-refined-1077,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
glaucoma_expert_cot_refined,Glaucoma Expert Chain-of-Thought Refined Dataset,fundus,0.5.0,2026-08-02,2026-08-02,https://huggingface.co/datasets/yuzhench/glaucoma-expert-cot-refined-1077,checked_against_official_repository,confirmed_catalog_relationship,3,derived_from|version_of,glaucoma_expert_cot_raw|lag|papila,0,,https://huggingface.co/datasets/yuzhench/glaucoma-expert-cot-refined-1077,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
glaucoma_eye_movements,Eye Movements of Glaucoma Patients with Asymmetrical Visual Field Loss,eye_tracking,0.5.0,2026-08-02,2026-08-02,https://zenodo.org/records/7761477,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
glaucoma_oct_fundus,Glaucoma Detection Dataset with OCT and Fundus Images,fundus,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.32051124.v1,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
gleam,GLEAM Multimodal Glaucoma Staging Dataset,oct,0.5.0,2026-08-02,2026-08-02,https://www.kaggle.com/datasets/zhangyiyinge/gleam-dataset,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
goals,GOALS — Glaucoma OCT Layer Segmentation (MICCAI 2022),oct,0.5.0,2026-08-02,2026-08-02,https://aistudio.baidu.com/competition/detail/783/0/introduction,checked_against_cited_source,confirmed_catalog_relationship,0,,,2,mm_retinal_reason|multieye,https://arxiv.org/abs/2412.09402|https://huggingface.co/datasets/lxirich/MM-Retinal-Reason/tree/d6243baa82c0914dba3c6f43ca79fdbf856982ef,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
goblet_cell_segmentation,Human Conjunctival Goblet Cell Segmentation Dataset,cell_microscopy,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5281/zenodo.18642562,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
grape,GRAPE: Glaucoma Real-world Appraisal Progression Ensemble,multimodal,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.c.6406319,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
harvard_fairvision,"Harvard-FairVision (AMD + DR + Glaucoma, paired SLO + OCT)",multimodal,0.5.0,2026-08-02,2026-08-02,https://ophai.hms.harvard.edu/datasets/harvard-fairvision30k,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
harvard_gdp,Harvard GDP: Glaucoma Detection and Progression Dataset,oct,0.5.0,2026-08-02,2026-08-02,https://drive.google.com/drive/folders/1JMi_HCql113uc9X0DOaMkNfEWfxaDlEz,checked_against_cited_source,confirmed_catalog_relationship,0,,,1,x_pcr,https://huggingface.co/datasets/Fantasy666/X-PCR/tree/06a318fd852230326386e3c6514d8a11b7a6b4af,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
harvard_glaucoma,Harvard Glaucoma Fundus Image Dataset,fundus,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.7910/DVN/1YRRAC,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
hassan_composite_retina,Composite Retinal Fundus and OCT Dataset with Clinical Markings,multimodal,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/trghs22fpg/4,checked_against_cited_source,confirmed_catalog_relationship,0,,,2,mm_retinal_reason|multieye,https://arxiv.org/abs/2412.09402|https://huggingface.co/datasets/lxirich/MM-Retinal-Reason/tree/d6243baa82c0914dba3c6f43ca79fdbf856982ef,Unresolved component-level provenance,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
hei_med,HEI-MED: Hamilton Eye Institute Macular Edema Dataset,fundus,0.5.0,2026-08-02,2026-08-02,https://github.com/lgiancaUTH/HEI-MED,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
hesc_retinal_organoid_early_differentiation,hESC-Derived Retinal Organoid Early Differentiation Imaging Dataset,cell_microscopy,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.30102802.v1,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
hesc_rpe_electrical_excitability,hESC-Derived RPE Electrical Excitability Dataset,electrophysiology,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.22246969.v2,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
higancnn_generated_glaucoma,HiGANCNN Generated Glaucoma Dataset,fundus,0.5.0,2026-08-02,2026-08-02,https://www.kaggle.com/datasets/hindsaud/datasets-higancnn-glaucoma-detection,checked_against_official_repository,confirmed_catalog_relationship,3,derived_from,acrima|drishti_gs|hrf,0,,https://www.kaggle.com/datasets/hindsaud/datasets-higancnn-glaucoma-detection,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
hpmi,HPMI: High & Pathological Myopia Identification,fundus,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.24800232,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,HPMI is compared with or described as complementary to PALM; no shared images are documented.,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
hrf,HRF: High-Resolution Fundus Image Database,fundus,0.5.0,2026-08-02,2026-08-02,https://www5.cs.fau.de/research/data/fundus-images/,checked_against_cited_source,confirmed_catalog_relationship,0,,,5,amdnet23|higancnn_generated_glaucoma|hrf_seg_plus|mm_retinal_reason|smdg,https://doi.org/10.17632/yj35kjgrv3.1|https://huggingface.co/datasets/lxirich/MM-Retinal-Reason/tree/d6243baa82c0914dba3c6f43ca79fdbf856982ef|https://www.kaggle.com/datasets/deathtrooper/multichannel-glaucoma-benchmark-dataset|https://www.kaggle.com/datasets/hindsaud/datasets-higancnn-glaucoma-detection|https://zenodo.org/records/16744782,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
