record_id,canonical_name,primary_category,modalities,catalog_version,catalog_search_cutoff,quantity_review_date,official_source_url,primary_quantity_status,primary_count,primary_unit,primary_scope,primary_exactness,primary_evidence_basis,primary_evidence_url,reported_quantity_count,additional_quantity_count,reported_quantities_json,counting_note
dryad_uveal_melanoma_coog2,COOG2.1 Uveal Melanoma Prognostic Dataset,omics,omics,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.n8pk0p340,primary_quantity_resolved,1577,participants,Multicenter prognostic cohort,exact,official_source_description,https://doi.org/10.5061/dryad.n8pk0p340,1,0,"[{""count"": 1577, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.n8pk0p340"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Multicenter prognostic cohort"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_uveitis_vitreous_biomarkers,Uveitis Vitreous Biomarker Dataset,omics,omics|tabular,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.597ch,primary_quantity_resolved,234,eyes,Source-described uveitis study eyes,exact,official_source_description,https://doi.org/10.5061/dryad.597ch,1,0,"[{""count"": 234, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.597ch"", ""exactness"": ""exact"", ""notes"": ""Source-stated quantity; Dryad file count is separate metadata and is not a scientific sample count."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Source-described uveitis study eyes"", ""unit"": ""eyes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_v6wwpzh1b,Data from: Micropulse transscleral cyclophotocoagulation results in secondary glaucoma,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.v6wwpzh1b,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_v9p0b,Data from: Retinal capillary rarefaction in patients with untreated mild-moderate hypertension,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.v9p0b,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_vkh_apoe,VKH APOE Transcriptomics and Proteomics Dataset,omics,omics|tabular,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.37pvmcvzx,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_xgxd254pk,"Supporting information for: Discrimination ability of central visual field testing using stimulus size I, II, and III and relationship with macular ganglion cell thickness in chiasmal compression",visual_field,visual_field|tabular,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.xgxd254pk,primary_quantity_resolved,60,eyes,Source-described patient and control eyes in visual-field study,exact,official_source_description,https://doi.org/10.5061/dryad.xgxd254pk,1,0,"[{""count"": 60, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.xgxd254pk"", ""exactness"": ""exact"", ""notes"": ""Source-stated scientific quantity; current Dryad file count is separate repository metadata."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Source-described patient and control eyes in visual-field study"", ""unit"": ""eyes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_young_adult_uv_transmission,Individual variation in the transmission of ultraviolet radiation in the young adult eye.,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.hg000c2,primary_quantity_resolved,42,participants,Source-stated primary resource quantity.,exact,official_source_description,https://doi.org/10.5061/dryad.hg000c2,1,0,"[{""count"": 42, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.hg000c2"", ""exactness"": ""exact"", ""notes"": ""Current official Dryad metadata."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Source-stated primary resource quantity."", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_z8w9ghx9c,Accuracy of intraocular lens calculation formulas in cataract patients with steep corneal curvature,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.z8w9ghx9c,primary_quantity_resolved,112,eyes,Source-described cataract eyes for IOL formula evaluation,exact,official_source_description,https://doi.org/10.5061/dryad.z8w9ghx9c,1,0,"[{""count"": 112, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.z8w9ghx9c"", ""exactness"": ""exact"", ""notes"": ""Source-stated scientific quantity; current Dryad file count is separate repository metadata."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Source-described cataract eyes for IOL formula evaluation"", ""unit"": ""eyes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dual_scheimpflug_ss_oct_biometry,Dual Scheimpflug and Swept-Source OCT Biometry Dataset,tabular,tabular|biometry,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.16828996.v1,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
duke_amd_chiu,Duke AMD Pathology OCT Segmentation Dataset,oct,oct,0.5.0,2026-08-02,2026-08-02,https://people.duke.edu/~sf59/Chiu_IOVS_2011_dataset.htm,primary_quantity_resolved,20,volumes,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://people.duke.edu/~sf59/Chiu_IOVS_2011_dataset.htm,1,0,"[{""count"": 20, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://people.duke.edu/~sf59/Chiu_IOVS_2011_dataset.htm"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""volumes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
duke_chiu_boe,Duke OCT DME Dataset (Chiu BOE 2014),oct,oct,0.5.0,2026-08-02,2026-08-02,http://people.duke.edu/~sf59/Chiu_BOE_2014_dataset.htm,primary_quantity_resolved,110,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,http://people.duke.edu/~sf59/Chiu_BOE_2014_dataset.htm,1,0,"[{""count"": 110, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""http://people.duke.edu/~sf59/Chiu_BOE_2014_dataset.htm"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
duke_rpedc,Duke RPE-Drusen Complex OCT Dataset,oct,oct,0.5.0,2026-08-02,2026-08-02,https://people.duke.edu/~sf59/RPEDC_Ophth_2013_dataset.htm,primary_quantity_resolved,384,participants,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://people.duke.edu/~sf59/RPEDC_Ophth_2013_dataset.htm,2,1,"[{""count"": 384, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://people.duke.edu/~sf59/RPEDC_Ophth_2013_dataset.htm"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""participants""}, {""count"": 38400, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://people.duke.edu/~sf59/Srinivasan_BOE_2014_dataset.htm"", ""exactness"": ""exact"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""B-scans derived from 384 participants"", ""unit"": ""b_scans""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
e_ophtha,E-ophtha (EX + MA): Exudate and Microaneurysm Segmentation,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://www.kaggle.com/datasets/samriddhibagchi/e-ophtha-diabetic-retinopathy-datasets-ex-ma,primary_quantity_resolved,463,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://www.kaggle.com/datasets/samriddhibagchi/e-ophtha-diabetic-retinopathy-datasets-ex-ma,1,0,"[{""count"": 463, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://www.kaggle.com/datasets/samriddhibagchi/e-ophtha-diabetic-retinopathy-datasets-ex-ma"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
eed_astig,EED-Astig Pediatric External-Eye Dataset,external_eye,external_eye|tabular,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5281/zenodo.18976824,primary_quantity_resolved,3088,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://doi.org/10.5281/zenodo.18976824,1,0,"[{""count"": 3088, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://doi.org/10.5281/zenodo.18976824"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
erdes,ERDES: Ocular Ultrasound Video Benchmark (Retinal Detachment + Macula),multimodal,ocular_ultrasound,0.5.0,2026-08-02,2026-08-02,https://arxiv.org/abs/2503.04525,primary_quantity_resolved,5381,video_clips,Ocular-ultrasound B-scan clips,exact,associated_publication,https://arxiv.org/abs/2503.04525,1,0,"[{""count"": 5381, ""evidence_basis"": ""associated_publication"", ""evidence_url"": ""https://arxiv.org/abs/2503.04525"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Ocular-ultrasound B-scan clips"", ""unit"": ""video_clips""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
eth_xgaze,ETH-XGaze Extreme-Pose Gaze Estimation Dataset,eye_tracking,eye_tracking,0.5.0,2026-08-02,2026-08-02,https://ait.ethz.ch/xgaze,primary_quantity_resolved,1083492,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://ait.ethz.ch/xgaze,1,0,"[{""count"": 1083492, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://ait.ethz.ch/xgaze"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
external_eye_blepharitis,External Eye Photographs for Screening Referable Blepharitis,external_eye,external_eye,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/bp37vw4z8d/1,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
eye_conjunctiva_segmentation,Eye Conjunctiva Segmentation Dataset,external_eye,external_eye,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/yxwjgcndg2/1,primary_quantity_resolved,547,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://data.mendeley.com/datasets/yxwjgcndg2/1,1,0,"[{""count"": 547, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://data.mendeley.com/datasets/yxwjgcndg2/1"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
eye_disease_image_mendeley,Eye Disease Image Dataset,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/s9bfhswzjb/1,primary_quantity_resolved,5335,images,Original and augmented image collection,exact,official_source_description,https://data.mendeley.com/datasets/s9bfhswzjb/1,1,0,"[{""count"": 5335, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://data.mendeley.com/datasets/s9bfhswzjb/1"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Original and augmented image collection"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
eyecare_100k,Eyecare-100K: Multimodal Ophthalmology VQA Corpus,multimodal,fundus|fundus_angiography|fundus_autofluorescence|oct|ocular_ultrasound|external_eye|ct|text,0.5.0,2026-08-02,2026-08-02,https://github.com/DCDmllm/EyecareGPT,primary_quantity_resolved,102000,question_answer_pairs,Source-described VQA corpus,approximate,official_source_description,https://github.com/DCDmllm/EyecareGPT,2,1,"[{""count"": 102000, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://github.com/DCDmllm/EyecareGPT"", ""exactness"": ""approximate"", ""notes"": ""The dataset was described as pending release at the catalog cutoff."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Source-described VQA corpus"", ""unit"": ""question_answer_pairs""}, {""count"": 58485, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://github.com/DCDmllm/EyecareGPT"", ""exactness"": ""approximate"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Source images represented by the VQA corpus"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
