record_id,canonical_name,verification_date,verification_level,official_source_checked,preferred_route_checked,preferred_route_type,resolved_destination,dataset_specific_page_confirmed_by_curator,current_route_visible,authentication_state,access_friction,availability_status,route_check_result,automated_probe_status,automated_probe_http_status,failure_or_limitation,curator,author_source_checked,source_terms_evidence_url,dataset_files_transferred_for_this_row,environment
acrima,ACRIMA: Glaucoma Optic Disc Fundus Database,2026-07-21,route_confirmed,https://figshare.com/s/c2d31f850af14c5b5232,https://figshare.com/s/c2d31f850af14c5b5232,official_repository,https://figshare.com/s/c2d31f850af14c5b5232,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,ok,202,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://figshare.com/s/c2d31f850af14c5b5232,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
dryad_rao_multiomics,Data and code from: Fatty acid metabolism reprograms immune microenvironment in retinal artery occlusion: Multi-Omics analysis highlights immunometabolic crosstalk,2026-08-01,route_confirmed,https://doi.org/10.5061/dryad.98sf7m0wt,https://doi.org/10.5061/dryad.98sf7m0wt,official_repository,https://datadryad.org/dataset/doi:10.5061/dryad.98sf7m0wt,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,200,Official Dryad API metadata and current-version file listing reviewed. Data files were not downloaded during catalog discovery.,EyeDataHub author team,true,https://doi.org/10.5061/dryad.98sf7m0wt,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
dryad_ravi_cataract_outcomes,RAVI Cataract Surgery Outcome Dataset,2026-08-01,route_confirmed,https://doi.org/10.5061/dryad.4p55b,https://doi.org/10.5061/dryad.4p55b,official_repository,https://datadryad.org/dataset/doi:10.5061/dryad.4p55b,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,200,Official Dryad API metadata and current-version file listing reviewed. Data files were not downloaded during catalog discovery.,EyeDataHub author team,true,https://doi.org/10.5061/dryad.4p55b,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
dryad_retinal_prosthesis_navigation,Visual and non-visual navigation in blind patients with a retinal prosthesis,2026-08-01,route_confirmed,https://doi.org/10.5061/dryad.c6147,https://doi.org/10.5061/dryad.c6147,official_repository,https://datadryad.org/dataset/doi:10.5061/dryad.c6147,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,200,Official Dryad API metadata and current-version file listing reviewed. Data files were not downloaded during catalog discovery.,EyeDataHub author team,true,https://doi.org/10.5061/dryad.c6147,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
dryad_rn38r,"Data from: Do picture-based charts overestimate visual acuity? Comparison of Kay Pictures, Lea Symbols, HOTV and Keeler logMAR charts with Sloan Letters in adults and children",2026-08-01,route_confirmed,https://doi.org/10.5061/dryad.rn38r,https://doi.org/10.5061/dryad.rn38r,official_repository,https://datadryad.org/dataset/doi:10.5061/dryad.rn38r,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,200,Official Dryad API metadata and current-version file listing reviewed. Data files were not downloaded during catalog discovery.,EyeDataHub author team,true,https://doi.org/10.5061/dryad.rn38r,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
dryad_rn8pk0p70,Socioeconomic status and decreasing incidence of ocular injuries in Bosnia and Herzegovina,2026-08-01,route_confirmed,https://doi.org/10.5061/dryad.rn8pk0p70,https://doi.org/10.5061/dryad.rn8pk0p70,official_repository,https://datadryad.org/dataset/doi:10.5061/dryad.rn8pk0p70,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,200,Official Dryad API metadata and current-version file listing reviewed. Data files were not downloaded during catalog discovery.,EyeDataHub author team,true,https://doi.org/10.5061/dryad.rn8pk0p70,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
dryad_rn8pk0pdp,"Detection of SARS-CoV-2 in conjunctival secretion and tears in patients with COVID-19 in a tertiary care centre, South India",2026-08-01,route_confirmed,https://doi.org/10.5061/dryad.rn8pk0pdp,https://doi.org/10.5061/dryad.rn8pk0pdp,official_repository,https://datadryad.org/dataset/doi:10.5061/dryad.rn8pk0pdp,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,200,Official Dryad API metadata and current-version file listing reviewed. Data files were not downloaded during catalog discovery.,EyeDataHub author team,true,https://doi.org/10.5061/dryad.rn8pk0pdp,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
dryad_rop_plane_wave_doppler,ROP Plane-Wave Doppler Dataset,2026-08-01,route_confirmed,https://doi.org/10.5061/dryad.612jm649r,https://doi.org/10.5061/dryad.612jm649r,official_repository,https://datadryad.org/dataset/doi:10.5061/dryad.612jm649r,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,200,Official Dryad API metadata and current-version file listing reviewed. Data files were not downloaded during catalog discovery.,EyeDataHub author team,true,https://doi.org/10.5061/dryad.612jm649r,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
dryad_rpgr_cone_rod_wes,RPGR Cone-Rod Dystrophy WES Dataset,2026-08-01,route_confirmed,https://doi.org/10.5061/dryad.5qfttdz5d,https://doi.org/10.5061/dryad.5qfttdz5d,official_repository,https://datadryad.org/dataset/doi:10.5061/dryad.5qfttdz5d,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,200,Official Dryad API metadata and current-version file listing reviewed. Data files were not downloaded during catalog discovery.,EyeDataHub author team,true,https://doi.org/10.5061/dryad.5qfttdz5d,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
dryad_sbcc2fr6n,Exploring phenotypic diversity of pigmented traits and iris features in Pakistani population,2026-08-01,route_confirmed,https://doi.org/10.5061/dryad.sbcc2fr6n,https://doi.org/10.5061/dryad.sbcc2fr6n,official_repository,https://datadryad.org/dataset/doi:10.5061/dryad.sbcc2fr6n,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,200,Official Dryad API metadata and current-version file listing reviewed. Data files were not downloaded during catalog discovery.,EyeDataHub author team,true,https://doi.org/10.5061/dryad.sbcc2fr6n,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
dryad_sbcc2fr7r,Gender and age-related differences of ccular biometric parameters in patients undergoing cataract surgery in Bosnia and Herzegovina,2026-08-01,route_confirmed,https://doi.org/10.5061/dryad.sbcc2fr7r,https://doi.org/10.5061/dryad.sbcc2fr7r,official_repository,https://datadryad.org/dataset/doi:10.5061/dryad.sbcc2fr7r,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,200,Official Dryad API metadata and current-version file listing reviewed. Data files were not downloaded during catalog discovery.,EyeDataHub author team,true,https://doi.org/10.5061/dryad.sbcc2fr7r,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
dryad_shanghai_myopia_2014_2018,"Age-related change of axial length, spherical equivalent, prevalence of myopia and high myopia in school-age children in Shanghai: 2014 to 2018",2026-08-01,route_confirmed,https://doi.org/10.5061/dryad.c2fqz615c,https://doi.org/10.5061/dryad.c2fqz615c,official_repository,https://datadryad.org/dataset/doi:10.5061/dryad.c2fqz615c,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,200,Official Dryad API metadata and current-version file listing reviewed. Data files were not downloaded during catalog discovery.,EyeDataHub author team,true,https://doi.org/10.5061/dryad.c2fqz615c,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
dryad_sn02v6x2x,Data from: Corneal laser procedure for vision improvement in patients with late stage dry age-related macular degeneration,2026-08-01,route_confirmed,https://doi.org/10.5061/dryad.sn02v6x2x,https://doi.org/10.5061/dryad.sn02v6x2x,official_repository,https://datadryad.org/dataset/doi:10.5061/dryad.sn02v6x2x,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,200,Official Dryad API metadata and current-version file listing reviewed. Data files were not downloaded during catalog discovery.,EyeDataHub author team,true,https://doi.org/10.5061/dryad.sn02v6x2x,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
dryad_stargardt_wes,Stargardt Disease WES Variant Dataset,2026-08-01,route_confirmed,https://doi.org/10.5061/dryad.0qk7f,https://doi.org/10.5061/dryad.0qk7f,official_repository,https://datadryad.org/dataset/doi:10.5061/dryad.0qk7f,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,200,Official Dryad API metadata and current-version file listing reviewed. Data files were not downloaded during catalog discovery.,EyeDataHub author team,true,https://doi.org/10.5061/dryad.0qk7f,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
dryad_taizhou_cataract_outdoors,The association of outdoor activity and age-related cataract in a rural population of Taizhou Eye Study: phase 1 report,2026-08-01,route_confirmed,https://doi.org/10.5061/dryad.gt410,https://doi.org/10.5061/dryad.gt410,official_repository,https://datadryad.org/dataset/doi:10.5061/dryad.gt410,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,200,Official Dryad API metadata and current-version file listing reviewed. Data files were not downloaded during catalog discovery.,EyeDataHub author team,true,https://doi.org/10.5061/dryad.gt410,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
dryad_tb_uveitis_ifn,Type 1 interferon-inducible gene expression in QuantiFERON Gold TB-positive uveitis: a tool to stratify a high versus low risk of active tuberculosis?,2026-08-01,route_confirmed,https://doi.org/10.5061/dryad.8jk03jd,https://doi.org/10.5061/dryad.8jk03jd,official_repository,https://datadryad.org/dataset/doi:10.5061/dryad.8jk03jd,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,200,Official Dryad API metadata and current-version file listing reviewed. Data files were not downloaded during catalog discovery.,EyeDataHub author team,true,https://doi.org/10.5061/dryad.8jk03jd,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
dryad_tmpg4f4vb,Effects of capsular tension ring on surgical outcomes of premium intraocular lens in patients with suspected zonular weakness,2026-08-01,route_confirmed,https://doi.org/10.5061/dryad.tmpg4f4vb,https://doi.org/10.5061/dryad.tmpg4f4vb,official_repository,https://datadryad.org/dataset/doi:10.5061/dryad.tmpg4f4vb,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,200,Official Dryad API metadata and current-version file listing reviewed. Data files were not downloaded during catalog discovery.,EyeDataHub author team,true,https://doi.org/10.5061/dryad.tmpg4f4vb,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
dryad_toric_iol_incision,Toric Intraocular Lens Incision Outcome Dataset,2026-08-01,route_confirmed,https://doi.org/10.5061/dryad.01n20,https://doi.org/10.5061/dryad.01n20,official_repository,https://datadryad.org/dataset/doi:10.5061/dryad.01n20,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,200,Official Dryad API metadata and current-version file listing reviewed. Data files were not downloaded during catalog discovery.,EyeDataHub author team,true,https://doi.org/10.5061/dryad.01n20,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
dryad_uveal_melanoma_coog2,COOG2.1 Uveal Melanoma Prognostic Dataset,2026-07-21,route_confirmed,https://doi.org/10.5061/dryad.n8pk0p340,https://doi.org/10.5061/dryad.n8pk0p340,official_repository,https://datadryad.org/dataset/doi:10.5061/dryad.n8pk0p340,true,true,api_token_required_not_stored,self_service_authenticated,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://doi.org/10.5061/dryad.n8pk0p340,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
dryad_uveitis_vitreous_biomarkers,Uveitis Vitreous Biomarker Dataset,2026-08-01,route_confirmed,https://doi.org/10.5061/dryad.597ch,https://doi.org/10.5061/dryad.597ch,official_repository,https://datadryad.org/dataset/doi:10.5061/dryad.597ch,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,200,Official Dryad API metadata and current-version file listing reviewed. Data files were not downloaded during catalog discovery.,EyeDataHub author team,true,https://doi.org/10.5061/dryad.597ch,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
dryad_v6wwpzh1b,Data from: Micropulse transscleral cyclophotocoagulation results in secondary glaucoma,2026-08-01,route_confirmed,https://doi.org/10.5061/dryad.v6wwpzh1b,https://doi.org/10.5061/dryad.v6wwpzh1b,official_repository,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh1b,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,200,Official Dryad API metadata and current-version file listing reviewed. Data files were not downloaded during catalog discovery.,EyeDataHub author team,true,https://doi.org/10.5061/dryad.v6wwpzh1b,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
dryad_v9p0b,Data from: Retinal capillary rarefaction in patients with untreated mild-moderate hypertension,2026-08-01,route_confirmed,https://doi.org/10.5061/dryad.v9p0b,https://doi.org/10.5061/dryad.v9p0b,official_repository,https://datadryad.org/dataset/doi:10.5061/dryad.v9p0b,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,200,Official Dryad API metadata and current-version file listing reviewed. Data files were not downloaded during catalog discovery.,EyeDataHub author team,true,https://doi.org/10.5061/dryad.v9p0b,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
dryad_vkh_apoe,VKH APOE Transcriptomics and Proteomics Dataset,2026-08-01,route_confirmed,https://doi.org/10.5061/dryad.37pvmcvzx,https://doi.org/10.5061/dryad.37pvmcvzx,official_repository,https://datadryad.org/dataset/doi:10.5061/dryad.37pvmcvzx,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,200,Official Dryad API metadata and current-version file listing reviewed. Data files were not downloaded during catalog discovery.,EyeDataHub author team,true,https://doi.org/10.5061/dryad.37pvmcvzx,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
